pair	pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	recognition	simRatingPair
20_12	20	D	57	12	other	spk12_57.wav	60	4	0.503072023392	20	0.5	-0.248953974895398	0.733333333333333	2.5
20_12	20	D	48	12	other	spk12_48.wav	61	5	0.303251981735	20	0.5	-0.244769874476987	0.733333333333333	2.5
20_12	20	D	19	12	other	spk12_19.wav	22	3	2.17261004448	20	0.5	-0.407949790794979	0.733333333333333	2.5
20_12	20	D	44	12	other	spk12_44.wav	224	3	0.720484972	20	0.5	0.437238493723849	0.733333333333333	2.5
20_12	20	D	60	12	other	spk12_60.wav	225	3	1.00354504585	20	0.5	0.441422594142259	0.733333333333333	2.5
20_12	20	D	12	12	other	spk12_12.wav	92	5	0.770059108734	20	0.5	-0.115062761506276	0.733333333333333	2.5
20_12	20	D	4	12	other	spk12_4.wav	106	2	0.88606095314	20	0.5	-0.0564853556485356	0.733333333333333	2.5
20_12	20	D	18	12	other	spk12_18.wav	107	3	1.57119512558	20	0.5	-0.0523012552301255	0.733333333333333	2.5
20_12	20	D	17	12	other	spk12_17.wav	136	4	0.651898860931	20	0.5	0.0690376569037657	0.733333333333333	2.5
20_12	20	D	43	12	other	spk12_43.wav	29	3	0.87079501152	20	0.5	-0.378661087866109	0.733333333333333	2.5
20_12	20	D	59	12	other	spk12_59.wav	151	3	0.87122297287	20	0.5	0.131799163179916	0.733333333333333	2.5
20_12	20	D	45	12	other	spk12_45.wav	152	3	0.835453987122	20	0.5	0.135983263598326	0.733333333333333	2.5
20_12	20	D	22	12	other	spk12_22.wav	233	4	0.336530923843	20	0.5	0.47489539748954	0.733333333333333	2.5
20_12	20	D	31	12	other	spk12_31.wav	73	5	1.50606203079	20	0.5	-0.194560669456067	0.733333333333333	2.5
20_12	20	D	32	12	other	spk12_32.wav	235	4	1.17264294624	20	0.5	0.48326359832636	0.733333333333333	2.5
20_12	20	D	33	12	other	spk12_33.wav	196	3	1.00496506691	20	0.5	0.320083682008368	0.733333333333333	2.5
20_12	20	D	9	12	other	spk12_9.wav	157	3	0.384517192841	20	0.5	0.156903765690377	0.733333333333333	2.5
20_12	20	D	16	12	other	spk12_16.wav	198	3	0.219835996628	20	0.5	0.328451882845188	0.733333333333333	2.5
20_12	20	D	21	12	other	spk12_21.wav	239	5	1.18860721588	20	0.5	0.5	0.733333333333333	2.5
20_2	20	D	17	2	other	spk2_17.wav	0	1	1.50495290756	20	0.5	-0.5	0.733333333333333	4.2
20_2	20	D	30	2	other	spk2_30.wav	202	6	0.537200212479	20	0.5	0.345188284518828	0.733333333333333	4.2
20_2	20	D	8	2	other	spk2_8.wav	2	3	1.37278914452	20	0.5	-0.49163179916318	0.733333333333333	4.2
20_2	20	D	55	2	other	spk2_55.wav	56	5	0.503972053528	20	0.5	-0.265690376569038	0.733333333333333	4.2
20_2	20	D	42	2	other	spk2_42.wav	44	4	1.08779191971	20	0.5	-0.315899581589958	0.733333333333333	4.2
20_2	20	D	43	2	other	spk2_43.wav	126	5	0.753707170486	20	0.5	0.0271966527196653	0.733333333333333	4.2
20_2	20	D	4	2	other	spk2_4.wav	207	3	0.902609109879	20	0.5	0.366108786610879	0.733333333333333	4.2
20_2	20	D	47	2	other	spk2_47.wav	47	5	1.320125103	20	0.5	-0.303347280334728	0.733333333333333	4.2
20_2	20	D	57	2	other	spk2_57.wav	142	6	0.604739189148	20	0.5	0.0941422594142259	0.733333333333333	4.2
20_2	20	D	59	2	other	spk2_59.wav	49	5	0.554023981094	20	0.5	-0.294979079497908	0.733333333333333	4.2
20_2	20	D	26	2	other	spk2_26.wav	131	3	1.47318387032	20	0.5	0.0481171548117155	0.733333333333333	4.2
20_2	20	D	7	2	other	spk2_7.wav	51	6	0.888653039932	20	0.5	-0.286610878661088	0.733333333333333	4.2
20_2	20	D	16	2	other	spk2_16.wav	186	6	0.737409114838	20	0.5	0.278242677824268	0.733333333333333	4.2
20_2	20	D	23	2	other	spk2_23.wav	53	5	1.0209748745	20	0.5	-0.278242677824268	0.733333333333333	4.2
20_2	20	D	1	2	other	spk2_1.wav	54	5	0.937937021255	20	0.5	-0.274058577405858	0.733333333333333	4.2
20_2	20	D	12	2	other	spk2_12.wav	95	5	1.03798604012	20	0.5	-0.102510460251046	0.733333333333333	4.2
20_2	20	D	53	2	other	spk2_53.wav	149	6	0.752722978592	20	0.5	0.123430962343096	0.733333333333333	4.2
20_2	20	D	5	2	other	spk2_5.wav	138	4	0.487019062042	20	0.5	0.0774058577405857	0.733333333333333	4.2
20_2	20	D	14	2	other	spk2_14.wav	18	4	1.1218688488	20	0.5	-0.424686192468619	0.733333333333333	4.2
20_2	20	D	51	2	other	spk2_51.wav	19	3	1.84146881104	20	0.5	-0.420502092050209	0.733333333333333	4.2
20_2	20	D	39	2	other	spk2_39.wav	20	3	1.33884382248	20	0.5	-0.416317991631799	0.733333333333333	4.2
20_2	20	D	27	2	other	spk2_27.wav	155	4	1.22257804871	20	0.5	0.148535564853556	0.733333333333333	4.2
20_2	20	D	58	2	other	spk2_58.wav	183	5	0.888437986374	20	0.5	0.265690376569038	0.733333333333333	4.2
20_2	20	D	2	2	other	spk2_2.wav	23	5	0.552685976028	20	0.5	-0.403765690376569	0.733333333333333	4.2
20_2	20	D	60	2	other	spk2_60.wav	64	5	0.921875953674	20	0.5	-0.232217573221757	0.733333333333333	4.2
20_2	20	D	32	2	other	spk2_32.wav	38	5	1.05497288704	20	0.5	-0.341004184100418	0.733333333333333	4.2
20_2	20	D	49	2	other	spk2_49.wav	147	5	0.921392917633	20	0.5	0.115062761506276	0.733333333333333	4.2
20_2	20	D	40	2	other	spk2_40.wav	67	5	0.336485862732	20	0.5	-0.219665271966527	0.733333333333333	4.2
20_2	20	D	37	2	other	spk2_37.wav	28	5	1.33893489838	20	0.5	-0.382845188284519	0.733333333333333	4.2
20_2	20	D	35	2	other	spk2_35.wav	188	5	0.302767038345	20	0.5	0.286610878661088	0.733333333333333	4.2
20_2	20	D	20	2	other	spk2_20.wav	184	5	0.253099918365	20	0.5	0.269874476987448	0.733333333333333	4.2
20_2	20	D	13	2	other	spk2_13.wav	71	5	0.318325996399	20	0.5	-0.202928870292887	0.733333333333333	4.2
20_2	20	D	21	2	other	spk2_21.wav	32	4	1.02197694778	20	0.5	-0.366108786610879	0.733333333333333	4.2
20_2	20	D	38	2	other	spk2_38.wav	194	5	0.253462076187	20	0.5	0.311715481171548	0.733333333333333	4.2
20_2	20	D	24	2	other	spk2_24.wav	112	6	0.403251886368	20	0.5	-0.0313807531380753	0.733333333333333	4.2
20_2	20	D	44	2	other	spk2_44.wav	75	3	1.33847403526	20	0.5	-0.186192468619247	0.733333333333333	4.2
20_2	20	D	36	2	other	spk2_36.wav	76	5	0.287016868591	20	0.5	-0.182008368200837	0.733333333333333	4.2
20_2	20	D	28	2	other	spk2_28.wav	158	5	1.807336092	20	0.5	0.161087866108787	0.733333333333333	4.2
20_2	20	D	56	2	other	spk2_56.wav	171	6	0.353816986084	20	0.5	0.215481171548117	0.733333333333333	4.2
20_2	20	D	18	2	other	spk2_18.wav	39	4	1.30401206017	20	0.5	-0.336820083682008	0.733333333333333	4.2
20_2	20	D	31	2	other	spk2_31.wav	40	4	0.871158123016	20	0.5	-0.332635983263598	0.733333333333333	4.2
20_2	20	D	11	2	other	spk2_11.wav	121	6	0.771564006805	20	0.5	0.00627615062761511	0.733333333333333	4.2
20_2	20	D	9	2	other	spk2_9.wav	94	3	0.0175628662109	20	0.5	-0.106694560669456	0.733333333333333	4.2
20_2	20	D	19	2	other	spk2_19.wav	77	4	0.287324905396	20	0.5	-0.177824267782427	0.733333333333333	4.2
20_2	20	D	41	2	other	spk2_41.wav	84	3	1.37114405632	20	0.5	-0.148535564853557	0.733333333333333	4.2
20_2	20	D	45	2	other	spk2_45.wav	166	5	0.337933063507	20	0.5	0.194560669456067	0.733333333333333	4.2
20_2	20	D	6	2	other	spk2_6.wav	219	5	0.320248126984	20	0.5	0.416317991631799	0.733333333333333	4.2
20_2	20	D	46	2	other	spk2_46.wav	85	5	0.855187892914	20	0.5	-0.144351464435146	0.733333333333333	4.2
20_2	20	D	50	2	other	spk2_50.wav	101	6	0.386854887009	20	0.5	-0.0774058577405858	0.733333333333333	4.2
20_2	20	D	22	2	other	spk2_22.wav	89	4	2.12288689613	20	0.5	-0.127615062761506	0.733333333333333	4.2
20_2	20	D	25	2	other	spk2_25.wav	102	3	0.537190914154	20	0.5	-0.0732217573221757	0.733333333333333	4.2
20_2	20	D	15	2	other	spk2_15.wav	63	4	0.754489898682	20	0.5	-0.236401673640167	0.733333333333333	4.2
20_2	20	D	34	2	other	spk2_34.wav	78	5	1.68880105019	20	0.5	-0.173640167364017	0.733333333333333	4.2
20_2	20	D	29	2	other	spk2_29.wav	66	6	0.454233884811	20	0.5	-0.223849372384937	0.733333333333333	4.2
20_2	20	D	52	2	other	spk2_52.wav	238	5	0.387363910675	20	0.5	0.49581589958159	0.733333333333333	4.2
20_2	20	D	3	2	other	spk2_3.wav	232	5	0.303766012192	20	0.5	0.47071129707113	0.733333333333333	4.2
20_2	20	D	10	2	other	spk2_10.wav	170	6	0.938682079315	20	0.5	0.211297071129707	0.733333333333333	4.2
20_2	20	D	48	2	other	spk2_48.wav	114	6	1.48721814156	20	0.5	-0.0230125523012552	0.733333333333333	4.2
20_2	20	D	33	2	other	spk2_33.wav	236	4	1.05485105515	20	0.5	0.48744769874477	0.733333333333333	4.2
20_2	20	D	54	2	other	spk2_54.wav	117	6	1.10392308235	20	0.5	-0.0104602510460251	0.733333333333333	4.2
20_20	20	D	7	20	self	spk20_7.wav	96	4	1.01998400688	20	-0.5	-0.098326359832636	0.733333333333333	2.5
20_20	20	D	23	20	self	spk20_23.wav	4	1	1.1726140976	20	-0.5	-0.48326359832636	0.733333333333333	2.5
20_20	20	D	4	20	self	spk20_4.wav	130	3	0.520279884338	20	-0.5	0.0439330543933054	0.733333333333333	2.5
20_20	20	D	57	20	self	spk20_57.wav	43	2	0.587286949158	20	-0.5	-0.320083682008368	0.733333333333333	2.5
20_20	20	D	41	20	self	spk20_41.wav	3	1	0.771067857742	20	-0.5	-0.48744769874477	0.733333333333333	2.5
20_20	20	D	35	20	self	spk20_35.wav	150	1	0.520351886749	20	-0.5	0.127615062761506	0.733333333333333	2.5
20_20	20	D	6	20	self	spk20_6.wav	120	1	1.08662891388	20	-0.5	0.002092050209205	0.733333333333333	2.5
20_20	20	D	14	20	self	spk20_14.wav	35	4	0.954741954803	20	-0.5	-0.353556485355649	0.733333333333333	2.5
20_20	20	D	28	20	self	spk20_28.wav	164	3	0.603807926178	20	-0.5	0.186192468619247	0.733333333333333	2.5
20_20	20	D	37	20	self	spk20_37.wav	161	5	1.38935089111	20	-0.5	0.173640167364017	0.733333333333333	2.5
20_20	20	D	46	20	self	spk20_46.wav	30	3	2.057751894	20	-0.5	-0.374476987447699	0.733333333333333	2.5
20_20	20	D	33	20	self	spk20_33.wav	134	1	0.804404020309	20	-0.5	0.0606694560669456	0.733333333333333	2.5
20_20	20	D	59	20	self	spk20_59.wav	87	2	1.85648298264	20	-0.5	-0.135983263598326	0.733333333333333	2.5
20_20	20	D	44	20	self	spk20_44.wav	173	1	0.637850999832	20	-0.5	0.223849372384937	0.733333333333333	2.5
20_20	20	D	19	20	self	spk20_19.wav	203	2	0.637317895889	20	-0.5	0.349372384937239	0.733333333333333	2.5
20_20	20	D	8	20	self	spk20_8.wav	55	3	1.37151312828	20	-0.5	-0.269874476987448	0.733333333333333	2.5
20_20	20	D	2	20	self	spk20_2.wav	200	1	0.269876003265	20	-0.5	0.336820083682008	0.733333333333333	2.5
20_20	20	D	27	20	self	spk20_27.wav	218	3	1.03859400749	20	-0.5	0.412133891213389	0.733333333333333	2.5
20_20	20	D	54	20	self	spk20_54.wav	14	3	0.752122163773	20	-0.5	-0.441422594142259	0.733333333333333	2.5
20_20	20	D	39	20	self	spk20_39.wav	48	1	0.738087892532	20	-0.5	-0.299163179916318	0.733333333333333	2.5
20_20	20	D	58	20	self	spk20_58.wav	69	1	1.00384092331	20	-0.5	-0.211297071129707	0.733333333333333	2.5
20_20	20	D	17	20	self	spk20_17.wav	221	3	0.65333199501	20	-0.5	0.424686192468619	0.733333333333333	2.5
20_20	20	D	3	20	self	spk20_3.wav	169	4	0.78829407692	20	-0.5	0.207112970711297	0.733333333333333	2.5
20_20	20	D	52	20	self	spk20_52.wav	135	2	0.469593048096	20	-0.5	0.0648535564853556	0.733333333333333	2.5
20_20	20	D	31	20	self	spk20_31.wav	181	5	0.487838029861	20	-0.5	0.257322175732218	0.733333333333333	2.5
20_20	20	D	47	20	self	spk20_47.wav	213	3	1.32294678688	20	-0.5	0.391213389121339	0.733333333333333	2.5
20_20	20	D	36	20	self	spk20_36.wav	119	4	2.54183983803	20	-0.5	-0.002092050209205	0.733333333333333	2.5
20_20	20	D	42	20	self	spk20_42.wav	26	3	1.90708994865	20	-0.5	-0.391213389121339	0.733333333333333	2.5
20_20	20	D	50	20	self	spk20_50.wav	68	2	0.368036985397	20	-0.5	-0.215481171548117	0.733333333333333	2.5
20_20	20	D	43	20	self	spk20_43.wav	215	3	1.23929691315	20	-0.5	0.399581589958159	0.733333333333333	2.5
20_20	20	D	48	20	self	spk20_48.wav	190	3	0.853407144547	20	-0.5	0.294979079497908	0.733333333333333	2.5
20_20	20	D	32	20	self	spk20_32.wav	191	3	0.603302001953	20	-0.5	0.299163179916318	0.733333333333333	2.5
20_20	20	D	21	20	self	spk20_21.wav	167	1	0.821254968643	20	-0.5	0.198744769874477	0.733333333333333	2.5
20_20	20	D	20	20	self	spk20_20.wav	72	2	1.20510983467	20	-0.5	-0.198744769874477	0.733333333333333	2.5
20_20	20	D	29	20	self	spk20_29.wav	234	3	0.369765996933	20	-0.5	0.47907949790795	0.733333333333333	2.5
20_20	20	D	34	20	self	spk20_34.wav	34	4	1.15583491325	20	-0.5	-0.357740585774059	0.733333333333333	2.5
20_20	20	D	10	20	self	spk20_10.wav	145	3	1.35545897484	20	-0.5	0.106694560669456	0.733333333333333	2.5
20_20	20	D	16	20	self	spk20_16.wav	144	2	0.601984024048	20	-0.5	0.102510460251046	0.733333333333333	2.5
20_20	20	D	11	20	self	spk20_11.wav	10	1	0.571049928665	20	-0.5	-0.4581589958159	0.733333333333333	2.5
20_20	20	D	26	20	self	spk20_26.wav	11	2	0.804490089417	20	-0.5	-0.45397489539749	0.733333333333333	2.5
20_20	20	D	13	20	self	spk20_13.wav	65	2	0.836550951004	20	-0.5	-0.228033472803347	0.733333333333333	2.5
20_20	20	D	40	20	self	spk20_40.wav	226	3	0.671356916428	20	-0.5	0.445606694560669	0.733333333333333	2.5
20_20	20	D	60	20	self	spk20_60.wav	165	4	0.519196987152	20	-0.5	0.190376569037657	0.733333333333333	2.5
20_20	20	D	15	20	self	spk20_15.wav	216	4	1.48704695702	20	-0.5	0.403765690376569	0.733333333333333	2.5
20_20	20	D	51	20	self	spk20_51.wav	217	2	0.571197032928	20	-0.5	0.407949790794979	0.733333333333333	2.5
20_20	20	D	25	20	self	spk20_25.wav	125	3	0.902286052704	20	-0.5	0.0230125523012552	0.733333333333333	2.5
20_20	20	D	53	20	self	spk20_53.wav	197	2	0.921180963516	20	-0.5	0.324267782426778	0.733333333333333	2.5
20_20	20	D	1	20	self	spk20_1.wav	127	2	1.30422306061	20	-0.5	0.0313807531380753	0.733333333333333	2.5
20_20	20	D	30	20	self	spk20_30.wav	99	3	1.18853902817	20	-0.5	-0.0857740585774058	0.733333333333333	2.5
20_20	20	D	45	20	self	spk20_45.wav	88	2	0.253083944321	20	-0.5	-0.131799163179916	0.733333333333333	2.5
20_20	20	D	55	20	self	spk20_55.wav	231	2	1.62144303322	20	-0.5	0.46652719665272	0.733333333333333	2.5
20_20	20	D	12	20	self	spk20_12.wav	237	3	1.95721316338	20	-0.5	0.49163179916318	0.733333333333333	2.5
20_20	20	D	49	20	self	spk20_49.wav	37	3	1.72329187393	20	-0.5	-0.345188284518828	0.733333333333333	2.5
20_20	20	D	24	20	self	spk20_24.wav	159	3	1.95786809921	20	-0.5	0.165271966527197	0.733333333333333	2.5
20_20	20	D	9	20	self	spk20_9.wav	108	2	1.0031208992	20	-0.5	-0.0481171548117155	0.733333333333333	2.5
20_20	20	D	56	20	self	spk20_56.wav	62	2	1.55653095245	20	-0.5	-0.240585774058577	0.733333333333333	2.5
20_20	20	D	18	20	self	spk20_18.wav	189	4	0.48689198494	20	-0.5	0.290794979079498	0.733333333333333	2.5
20_20	20	D	38	20	self	spk20_38.wav	109	5	1.63907504082	20	-0.5	-0.0439330543933054	0.733333333333333	2.5
20_20	20	D	22	20	self	spk20_22.wav	59	3	0.854604005814	20	-0.5	-0.253138075313807	0.733333333333333	2.5
20_20	20	D	5	20	self	spk20_5.wav	50	3	1.99124002457	20	-0.5	-0.290794979079498	0.733333333333333	2.5
20_9	20	D	59	9	other	spk9_59.wav	70	5	0.253102064133	20	0.5	-0.207112970711297	0.733333333333333	3
20_9	20	D	5	9	other	spk9_5.wav	230	2	0.453468084335	20	0.5	0.46234309623431	0.733333333333333	3
20_9	20	D	33	9	other	spk9_33.wav	8	3	0.670835971832	20	0.5	-0.46652719665272	0.733333333333333	3
20_9	20	D	25	9	other	spk9_25.wav	16	3	0.988020181656	20	0.5	-0.433054393305439	0.733333333333333	3
20_9	20	D	41	9	other	spk9_41.wav	100	2	0.186873912811	20	0.5	-0.0815899581589958	0.733333333333333	3
20_9	20	D	7	9	other	spk9_7.wav	178	3	0.988343000412	20	0.5	0.244769874476987	0.733333333333333	3
20_9	20	D	6	9	other	spk9_6.wav	204	3	0.620810031891	20	0.5	0.353556485355649	0.733333333333333	3
20_9	20	D	26	9	other	spk9_26.wav	7	1	1.10547208786	20	0.5	-0.47071129707113	0.733333333333333	3
20_9	20	D	2	9	other	spk9_2.wav	15	2	0.821034908295	20	0.5	-0.437238493723849	0.733333333333333	3
20_9	20	D	21	9	other	spk9_21.wav	81	1	0.286931991577	20	0.5	-0.161087866108787	0.733333333333333	3
20_9	20	D	51	9	other	spk9_51.wav	110	2	0.217863798141	20	0.5	-0.0397489539748954	0.733333333333333	3
20_9	20	D	52	9	other	spk9_52.wav	122	2	1.4061319828	20	0.5	0.0104602510460251	0.733333333333333	3
20_9	20	D	56	9	other	spk9_56.wav	6	2	0.518057107925	20	0.5	-0.47489539748954	0.733333333333333	3
20_9	20	D	42	9	other	spk9_42.wav	33	2	0.838381052017	20	0.5	-0.361924686192469	0.733333333333333	3
20_9	20	D	45	9	other	spk9_45.wav	209	2	0.68789601326	20	0.5	0.374476987447699	0.733333333333333	3
20_9	20	D	31	9	other	spk9_31.wav	228	1	0.635419130325	20	0.5	0.45397489539749	0.733333333333333	3
20_9	20	D	57	9	other	spk9_57.wav	36	3	1.30561494827	20	0.5	-0.349372384937238	0.733333333333333	3
20_9	20	D	11	9	other	spk9_11.wav	12	1	0.571263074875	20	0.5	-0.449790794979079	0.733333333333333	3
20_9	20	D	16	9	other	spk9_16.wav	52	1	0.353291034698	20	0.5	-0.282426778242678	0.733333333333333	3
20_9	20	D	58	9	other	spk9_58.wav	93	2	0.552262067795	20	0.5	-0.110878661087866	0.733333333333333	3
20_9	20	D	55	9	other	spk9_55.wav	227	2	0.671624898911	20	0.5	0.449790794979079	0.733333333333333	3
20_9	20	D	44	9	other	spk9_44.wav	1	1	0.804229974747	20	0.5	-0.49581589958159	0.733333333333333	3
20_9	20	D	47	9	other	spk9_47.wav	176	2	0.738083839417	20	0.5	0.236401673640167	0.733333333333333	3
20_9	20	D	46	9	other	spk9_46.wav	208	2	0.53501200676	20	0.5	0.370292887029289	0.733333333333333	3
20_9	20	D	1	9	other	spk9_1.wav	137	3	0.353758811951	20	0.5	0.0732217573221757	0.733333333333333	3
20_9	20	D	20	9	other	spk9_20.wav	180	3	0.48689699173	20	0.5	0.253138075313807	0.733333333333333	3
20_9	20	D	35	9	other	spk9_35.wav	206	3	0.436844110489	20	0.5	0.361924686192469	0.733333333333333	3
20_9	20	D	9	9	other	spk9_9.wav	25	2	0.519553899765	20	0.5	-0.395397489539749	0.733333333333333	3
20_9	20	D	15	9	other	spk9_15.wav	182	3	0.485913038254	20	0.5	0.261506276150628	0.733333333333333	3
20_9	20	D	29	9	other	spk9_29.wav	143	2	0.386117935181	20	0.5	0.0983263598326359	0.733333333333333	3
20_9	20	D	27	9	other	spk9_27.wav	132	3	0.420397043228	20	0.5	0.0523012552301255	0.733333333333333	3
20_9	20	D	10	9	other	spk9_10.wav	229	2	0.887819051743	20	0.5	0.4581589958159	0.733333333333333	3
20_9	20	D	40	9	other	spk9_40.wav	199	3	0.871092796326	20	0.5	0.332635983263598	0.733333333333333	3
20_9	20	D	39	9	other	spk9_39.wav	118	2	0.904880046844	20	0.5	-0.00627615062761505	0.733333333333333	3
20_9	20	D	36	9	other	spk9_36.wav	214	3	1.1385819912	20	0.5	0.395397489539749	0.733333333333333	3
20_9	20	D	28	9	other	spk9_28.wav	220	3	0.587338924408	20	0.5	0.420502092050209	0.733333333333333	3
20_9	20	D	3	9	other	spk9_3.wav	140	2	0.504184007645	20	0.5	0.0857740585774058	0.733333333333333	3
20_9	20	D	54	9	other	spk9_54.wav	195	3	2.09109306335	20	0.5	0.315899581589958	0.733333333333333	3
20_9	20	D	60	9	other	spk9_60.wav	58	3	1.60708403587	20	0.5	-0.257322175732218	0.733333333333333	3
20_9	20	D	13	9	other	spk9_13.wav	103	2	0.386703014374	20	0.5	-0.0690376569037657	0.733333333333333	3
20_9	20	D	8	9	other	spk9_8.wav	91	3	0.451847076416	20	0.5	-0.119246861924686	0.733333333333333	3
20_9	20	D	22	9	other	spk9_22.wav	212	3	1.05369997025	20	0.5	0.387029288702929	0.733333333333333	3
20_9	20	D	32	9	other	spk9_32.wav	86	3	1.42260789871	20	0.5	-0.140167364016736	0.733333333333333	3
20_9	20	D	19	9	other	spk9_19.wav	187	3	1.95775818825	20	0.5	0.282426778242678	0.733333333333333	3
20_9	20	D	43	9	other	spk9_43.wav	192	1	1.3056230545	20	0.5	0.303347280334728	0.733333333333333	3
20_9	20	D	49	9	other	spk9_49.wav	113	3	0.386379003525	20	0.5	-0.0271966527196653	0.733333333333333	3
20_9	20	D	48	9	other	spk9_48.wav	105	3	1.99093914032	20	0.5	-0.0606694560669456	0.733333333333333	3
20_9	20	D	34	9	other	spk9_34.wav	31	4	1.20425820351	20	0.5	-0.370292887029289	0.733333333333333	3
20_9	20	D	17	9	other	spk9_17.wav	116	2	0.687663078308	20	0.5	-0.0146443514644352	0.733333333333333	3
20_9	20	D	23	9	other	spk9_23.wav	90	2	1.05580401421	20	0.5	-0.123430962343096	0.733333333333333	3
20_9	20	D	30	9	other	spk9_30.wav	179	3	2.14010691643	20	0.5	0.248953974895398	0.733333333333333	3
20_9	20	D	14	9	other	spk9_14.wav	211	2	1.50696182251	20	0.5	0.382845188284519	0.733333333333333	3
20_9	20	D	24	9	other	spk9_24.wav	146	1	0.536259889603	20	0.5	0.110878661087866	0.733333333333333	3
20_9	20	D	53	9	other	spk9_53.wav	205	3	1.20445203781	20	0.5	0.357740585774059	0.733333333333333	3
20_9	20	D	4	9	other	spk9_4.wav	223	3	0.0698349475861	20	0.5	0.433054393305439	0.733333333333333	3
20_9	20	D	12	9	other	spk9_12.wav	111	2	0.802683115005	20	0.5	-0.0355648535564854	0.733333333333333	3
20_9	20	D	50	9	other	spk9_50.wav	210	2	0.986795186996	20	0.5	0.378661087866109	0.733333333333333	3
20_9	20	D	18	9	other	spk9_18.wav	222	3	0.467921972275	20	0.5	0.428870292887029	0.733333333333333	3
20_9	20	D	37	9	other	spk9_37.wav	17	3	1.20488810539	20	0.5	-0.428870292887029	0.733333333333333	3
20_9	20	D	38	9	other	spk9_38.wav	115	2	0.838340044022	20	0.5	-0.0188284518828452	0.733333333333333	3
21_17	21	A	10	17	other	spk17_10.wav	183	3	1.871530056	21	0.5	0.265690376569038	1.06666666666667	3.2
21_17	21	A	24	17	other	spk17_24.wav	123	1	1.60742282867	21	0.5	0.0146443514644351	1.06666666666667	3.2
21_17	21	A	32	17	other	spk17_32.wav	74	4	1.33946990967	21	0.5	-0.190376569037657	1.06666666666667	3.2
21_17	21	A	60	17	other	spk17_60.wav	87	2	2.35609483719	21	0.5	-0.135983263598326	1.06666666666667	3.2
21_17	21	A	27	17	other	spk17_27.wav	192	2	1.45687699318	21	0.5	0.303347280334728	1.06666666666667	3.2
21_17	21	A	57	17	other	spk17_57.wav	188	2	1.52249693871	21	0.5	0.286610878661088	1.06666666666667	3.2
21_17	21	A	2	17	other	spk17_2.wav	1	5	1.50606894493	21	0.5	-0.49581589958159	1.06666666666667	3.2
21_17	21	A	38	17	other	spk17_38.wav	42	3	1.60631489754	21	0.5	-0.324267782426778	1.06666666666667	3.2
21_17	21	A	15	17	other	spk17_15.wav	142	3	0.60328412056	21	0.5	0.0941422594142259	1.06666666666667	3.2
21_17	21	A	8	17	other	spk17_8.wav	205	2	1.20542693138	21	0.5	0.357740585774059	1.06666666666667	3.2
21_17	21	A	39	17	other	spk17_39.wav	174	2	0.803230047226	21	0.5	0.228033472803347	1.06666666666667	3.2
21_17	21	A	20	17	other	spk17_20.wav	147	3	1.22239494324	21	0.5	0.115062761506276	1.06666666666667	3.2
21_17	21	A	34	17	other	spk17_34.wav	234	3	1.45711398125	21	0.5	0.47907949790795	1.06666666666667	3.2
21_17	21	A	47	17	other	spk17_47.wav	33	4	2.43936991692	21	0.5	-0.361924686192469	1.06666666666667	3.2
21_17	21	A	6	17	other	spk17_6.wav	138	1	1.69023704529	21	0.5	0.0774058577405857	1.06666666666667	3.2
21_17	21	A	52	17	other	spk17_52.wav	101	3	0.971453905106	21	0.5	-0.0774058577405858	1.06666666666667	3.2
21_17	21	A	28	17	other	spk17_28.wav	54	2	2.39025592804	21	0.5	-0.274058577405858	1.06666666666667	3.2
21_17	21	A	26	17	other	spk17_26.wav	125	2	1.17277598381	21	0.5	0.0230125523012552	1.06666666666667	3.2
